scene,seq,N_req,N,box_lo,box_hi,A_in_box,B_in_box
frl_apartment_5,seq_0001,1,1,"[-3.325, -3.395, -6.374]","[10.497, 0.611, 1.271]",True,True
frl_apartment_5,seq_0001,2,2,"[-4.164, -3.395, -6.856]","[10.497, 1.445, 1.271]",True,True
frl_apartment_5,seq_0001,4,4,"[-4.164, -3.443, -6.856]","[11.113, 1.445, 1.483]",True,True
frl_apartment_5,seq_0001,8,8,"[-4.164, -3.543, -6.856]","[10.963, 2.689, 1.45]",True,True
frl_apartment_5,seq_0001,16,16,"[-4.164, -3.543, -6.856]","[11.113, 2.689, 1.504]",True,True
frl_apartment_5,seq_0001,-1,16,"[-4.164, -3.543, -6.856]","[11.113, 2.689, 1.504]",True,True
frl_apartment_5,seq_0002,1,1,"[-1.632, -3.338, -7.14]","[10.064, 0.657, -0.249]",True,True
frl_apartment_5,seq_0002,2,2,"[-3.543, -3.566, -7.14]","[10.064, 1.734, 1.92]",True,True
frl_apartment_5,seq_0002,4,4,"[-3.543, -3.566, -7.14]","[11.689, 1.734, 1.92]",True,True
frl_apartment_5,seq_0002,8,8,"[-4.197, -3.566, -7.14]","[10.717, 1.734, 1.92]",True,True
frl_apartment_5,seq_0002,16,16,"[-3.543, -3.566, -7.408]","[11.689, 1.734, 1.92]",True,True
frl_apartment_5,seq_0002,-1,60,"[-5.379, -3.749, -7.566]","[11.839, 1.734, 1.949]",True,True
frl_apartment_5,seq_0003,1,1,"[-3.762, -3.514, -9.373]","[9.815, 0.768, 1.441]",True,True
frl_apartment_5,seq_0003,2,2,"[-3.762, -3.514, -9.373]","[10.058, 0.768, 1.441]",True,True
frl_apartment_5,seq_0003,4,4,"[-3.762, -3.514, -9.519]","[10.138, 0.768, 1.441]",True,True
frl_apartment_5,seq_0003,8,8,"[-3.884, -3.514, -9.373]","[11.511, 0.899, 1.872]",True,True
frl_apartment_5,seq_0003,16,14,"[-3.884, -3.546, -9.787]","[11.511, 0.899, 1.872]",True,True
frl_apartment_5,seq_0003,-1,14,"[-3.884, -3.546, -9.787]","[11.511, 0.899, 1.872]",True,True
frl_apartment_5,seq_0004,1,1,"[-3.486, -3.394, -7.603]","[10.451, 0.772, 1.761]",True,True
frl_apartment_5,seq_0004,2,2,"[-3.486, -3.578, -7.603]","[11.373, 2.272, 2.272]",True,True
frl_apartment_5,seq_0004,4,4,"[-3.908, -3.578, -7.603]","[11.656, 2.272, 2.272]",True,True
frl_apartment_5,seq_0004,8,8,"[-3.784, -3.578, -7.603]","[11.792, 2.272, 2.456]",True,True
frl_apartment_5,seq_0004,16,15,"[-3.908, -3.608, -7.622]","[11.792, 2.272, 2.456]",True,True
frl_apartment_5,seq_0004,-1,15,"[-3.908, -3.608, -7.622]","[11.792, 2.272, 2.456]",True,True
frl_apartment_5,seq_0005,1,1,"[-4.203, -3.586, -5.748]","[9.429, 0.599, 1.404]",True,True
frl_apartment_5,seq_0005,2,2,"[-4.203, -3.586, -7.049]","[9.429, 0.657, 1.462]",True,True
frl_apartment_5,seq_0005,4,4,"[-4.27, -3.586, -7.049]","[10.799, 0.926, 1.484]",True,True
frl_apartment_5,seq_0005,8,8,"[-5.169, -3.679, -7.049]","[10.649, 0.853, 1.598]",True,True
frl_apartment_5,seq_0005,16,16,"[-5.169, -3.679, -9.58]","[10.799, 0.926, 1.659]",True,True
frl_apartment_5,seq_0005,-1,33,"[-5.169, -3.679, -9.58]","[10.799, 0.953, 1.78]",True,True
frl_apartment_5,seq_0006,1,1,"[-3.616, -3.413, -6.397]","[8.186, 0.911, 1.53]",True,True
frl_apartment_5,seq_0006,2,2,"[-3.625, -3.587, -7.254]","[8.186, 0.911, 1.607]",True,True
frl_apartment_5,seq_0006,4,4,"[-3.904, -3.587, -7.254]","[8.974, 0.911, 1.607]",True,True
frl_apartment_5,seq_0006,8,8,"[-4.709, -3.587, -7.254]","[9.513, 0.953, 1.793]",True,True
frl_apartment_5,seq_0006,16,16,"[-4.709, -3.587, -7.254]","[9.513, 0.953, 1.909]",True,True
frl_apartment_5,seq_0006,-1,18,"[-4.709, -3.587, -7.254]","[9.513, 0.953, 1.909]",True,True
frl_apartment_5,seq_0007,1,1,"[-2.089, -3.383, -7.105]","[11.519, 0.61, 1.711]",True,True
frl_apartment_5,seq_0007,2,2,"[-4.462, -3.542, -7.179]","[11.519, 0.61, 1.711]",True,True
frl_apartment_5,seq_0007,4,4,"[-4.462, -3.542, -7.179]","[11.519, 0.708, 2.154]",True,True
frl_apartment_5,seq_0007,8,8,"[-4.462, -3.542, -7.395]","[11.519, 0.862, 1.929]",True,True
frl_apartment_5,seq_0007,16,16,"[-4.462, -3.542, -7.395]","[11.519, 0.862, 2.154]",True,True
frl_apartment_5,seq_0007,-1,29,"[-4.462, -3.545, -7.395]","[11.519, 0.862, 2.556]",True,True
frl_apartment_5,seq_0008,1,1,"[-7.75, -3.395, -3.955]","[9.706, 0.648, 2.159]",True,True
frl_apartment_5,seq_0008,2,2,"[-7.75, -3.872, -5.592]","[9.706, 0.648, 2.159]",True,True
frl_apartment_5,seq_0008,4,4,"[-7.75, -3.872, -5.592]","[9.706, 0.936, 2.335]",True,True
frl_apartment_5,seq_0008,8,8,"[-8.227, -3.872, -5.592]","[9.706, 0.936, 2.432]",True,True
frl_apartment_5,seq_0008,16,16,"[-10.564, -3.872, -5.592]","[9.706, 0.936, 2.436]",True,True
frl_apartment_5,seq_0008,-1,24,"[-10.564, -3.872, -5.592]","[9.882, 0.936, 2.512]",True,True
frl_apartment_5,seq_0009,1,1,"[-1.399, -3.428, -7.35]","[11.319, 0.695, 2.094]",True,True
frl_apartment_5,seq_0009,2,2,"[-3.833, -3.428, -8.912]","[11.319, 2.94, 2.094]",True,True
frl_apartment_5,seq_0009,4,4,"[-4.48, -3.428, -8.912]","[11.319, 2.94, 2.094]",True,True
frl_apartment_5,seq_0009,8,8,"[-4.041, -3.434, -8.912]","[11.319, 2.94, 2.248]",True,True
frl_apartment_5,seq_0009,16,16,"[-4.48, -3.49, -8.912]","[11.319, 2.94, 2.468]",True,True
frl_apartment_5,seq_0009,-1,34,"[-4.597, -3.528, -8.948]","[11.319, 2.94, 2.468]",True,True
frl_apartment_5,seq_0010,1,1,"[-3.845, -3.357, -8.607]","[9.76, 0.611, 1.5]",True,True
frl_apartment_5,seq_0010,2,2,"[-3.845, -3.395, -8.607]","[11.245, 0.695, 1.828]",True,True
frl_apartment_5,seq_0010,4,4,"[-4.006, -3.409, -8.607]","[11.245, 0.738, 2.399]",True,True
frl_apartment_5,seq_0010,8,8,"[-3.845, -3.443, -8.685]","[11.245, 0.87, 3.013]",True,True
frl_apartment_5,seq_0010,16,16,"[-4.09, -3.446, -9.015]","[11.255, 0.87, 3.178]",True,True
frl_apartment_5,seq_0010,-1,32,"[-4.168, -3.446, -9.015]","[11.365, 0.87, 3.321]",True,True
frl_apartment_5,seq_0011,1,1,"[-3.757, -3.525, -5.374]","[8.908, 0.652, 1.358]",True,True
frl_apartment_5,seq_0011,2,2,"[-3.817, -3.561, -5.374]","[8.908, 0.667, 1.358]",True,True
frl_apartment_5,seq_0011,4,4,"[-9.967, -3.561, -5.374]","[8.908, 0.695, 1.358]",True,True
frl_apartment_5,seq_0011,8,8,"[-5.981, -3.561, -5.374]","[8.908, 0.697, 1.508]",True,True
frl_apartment_5,seq_0011,16,16,"[-9.967, -3.561, -5.378]","[8.908, 0.697, 6.041]",True,True
frl_apartment_5,seq_0011,-1,18,"[-9.967, -3.818, -5.378]","[8.908, 0.755, 6.041]",True,True
frl_apartment_5,seq_0012,1,1,"[-5.464, -3.429, -7.298]","[6.115, 0.628, 1.561]",True,True
frl_apartment_5,seq_0012,2,2,"[-5.464, -3.429, -7.298]","[10.864, 0.628, 5.722]",True,True
frl_apartment_5,seq_0012,4,4,"[-5.464, -3.563, -7.298]","[11.641, 0.776, 5.722]",True,True
frl_apartment_5,seq_0012,8,8,"[-5.464, -3.668, -8.002]","[11.764, 0.878, 5.722]",True,True
frl_apartment_5,seq_0012,16,15,"[-5.464, -3.668, -8.244]","[11.764, 0.989, 5.722]",True,True
frl_apartment_5,seq_0012,-1,15,"[-5.464, -3.668, -8.244]","[11.764, 0.989, 5.722]",True,True
frl_apartment_5,seq_0013,1,1,"[-3.488, -3.355, -9.419]","[9.99, 0.784, 0.827]",True,True
frl_apartment_5,seq_0013,2,2,"[-4.343, -3.395, -9.419]","[9.99, 0.868, 2.346]",True,True
frl_apartment_5,seq_0013,4,4,"[-4.343, -3.546, -9.419]","[10.024, 0.868, 2.414]",True,True
frl_apartment_5,seq_0013,8,8,"[-4.343, -3.487, -9.541]","[10.264, 0.868, 2.971]",True,True
frl_apartment_5,seq_0013,16,16,"[-4.343, -3.546, -9.541]","[10.306, 0.898, 3.11]",True,True
frl_apartment_5,seq_0013,-1,16,"[-4.343, -3.546, -9.541]","[10.306, 0.898, 3.11]",True,True
frl_apartment_5,seq_0014,1,1,"[-1.961, -3.328, -8.214]","[6.358, 0.589, 2.165]",True,True
frl_apartment_5,seq_0014,2,2,"[-1.983, -3.546, -8.214]","[9.295, 0.589, 3.263]",True,True
frl_apartment_5,seq_0014,4,4,"[-3.052, -3.546, -8.419]","[9.579, 0.789, 3.263]",True,True
frl_apartment_5,seq_0014,8,8,"[-3.936, -3.546, -9.402]","[10.101, 1.016, 3.263]",True,True
frl_apartment_5,seq_0014,16,16,"[-4.178, -3.776, -9.037]","[10.89, 1.034, 3.274]",True,True
frl_apartment_5,seq_0014,-1,44,"[-4.178, -3.776, -9.534]","[10.89, 1.155, 4.999]",True,True
office_4,seq_0000,1,1,"[-1.416, -3.099, -4.64]","[7.976, 0.795, 2.198]",True,True
office_4,seq_0000,2,2,"[-1.501, -3.191, -5.043]","[7.976, 0.863, 3.137]",True,True
office_4,seq_0000,4,4,"[-2.382, -3.191, -5.698]","[7.976, 0.863, 4.115]",True,True
office_4,seq_0000,8,8,"[-2.382, -3.191, -5.698]","[9.298, 0.873, 3.137]",True,True
office_4,seq_0000,16,15,"[-3.415, -3.191, -5.698]","[9.298, 0.883, 4.431]",True,True
office_4,seq_0000,-1,15,"[-3.415, -3.191, -5.698]","[9.298, 0.883, 4.431]",True,True
office_4,seq_0001,1,1,"[-2.633, -3.044, -4.6]","[5.205, 0.939, 0.785]",True,True
office_4,seq_0001,2,2,"[-2.633, -3.057, -5.227]","[5.432, 0.939, 3.609]",True,True
office_4,seq_0001,4,4,"[-3.142, -3.155, -5.227]","[5.432, 0.939, 3.609]",True,True
office_4,seq_0001,8,8,"[-2.723, -3.149, -5.227]","[5.435, 0.939, 4.431]",True,True
office_4,seq_0001,16,14,"[-3.142, -3.155, -5.227]","[5.435, 0.939, 4.431]",True,True
office_4,seq_0001,-1,14,"[-3.142, -3.155, -5.227]","[5.435, 0.939, 4.431]",True,True
office_4,seq_0002,1,1,"[-0.963, -3.084, -5.062]","[5.686, 0.785, 2.221]",True,True
office_4,seq_0002,2,2,"[-2.449, -3.084, -5.062]","[5.686, 0.804, 2.221]",True,True
office_4,seq_0002,4,4,"[-3.101, -3.13, -5.062]","[5.686, 0.863, 2.221]",True,True
office_4,seq_0002,8,8,"[-3.101, -3.146, -5.062]","[6.051, 0.863, 3.841]",True,True
office_4,seq_0002,16,16,"[-3.101, -3.146, -5.062]","[6.051, 0.922, 3.841]",True,True
office_4,seq_0002,-1,16,"[-3.101, -3.146, -5.062]","[6.051, 0.922, 3.841]",True,True
office_4,seq_0003,1,1,"[-2.496, -3.067, -4.838]","[5.625, 0.843, 3.442]",True,True
office_4,seq_0003,2,2,"[-2.496, -3.324, -5.15]","[5.625, 1.078, 3.442]",True,True
office_4,seq_0003,4,4,"[-3.97, -3.324, -6.152]","[5.625, 1.078, 3.442]",True,True
office_4,seq_0003,8,8,"[-4.036, -3.324, -8.029]","[7.317, 1.078, 3.624]",True,True
office_4,seq_0003,16,16,"[-4.036, -3.324, -8.029]","[7.317, 1.078, 3.624]",True,True
office_4,seq_0003,-1,16,"[-4.036, -3.324, -8.029]","[7.317, 1.078, 3.624]",True,True
office_4,seq_0004,1,1,"[-1.888, -3.157, -4.03]","[7.284, 0.853, 2.787]",True,True
office_4,seq_0004,2,2,"[-3.877, -3.185, -4.347]","[7.284, 0.853, 4.481]",True,True
office_4,seq_0004,4,4,"[-3.877, -3.333, -5.617]","[7.284, 0.883, 4.481]",True,True
office_4,seq_0004,8,8,"[-3.877, -3.459, -6.264]","[7.668, 0.951, 4.481]",True,True
office_4,seq_0004,16,16,"[-3.877, -3.459, -6.264]","[7.668, 1.039, 4.481]",True,True
office_4,seq_0004,-1,18,"[-3.877, -3.459, -6.264]","[7.668, 1.039, 4.481]",True,True
office_4,seq_0005,1,1,"[-1.857, -3.164, -3.949]","[7.713, 0.843, 2.769]",True,True
office_4,seq_0005,2,2,"[-2.12, -3.2, -4.28]","[7.713, 0.931, 2.769]",True,True
office_4,seq_0005,4,4,"[-2.12, -3.2, -4.285]","[7.713, 0.931, 4.582]",True,True
office_4,seq_0005,8,8,"[-2.12, -3.215, -4.698]","[7.755, 0.931, 3.699]",True,True
office_4,seq_0005,16,16,"[-2.12, -3.215, -4.698]","[7.896, 0.931, 4.582]",True,True
office_4,seq_0005,-1,21,"[-2.12, -3.215, -4.698]","[7.896, 0.931, 4.582]",True,True
office_4,seq_0006,1,1,"[-1.468, -3.09, -4.738]","[6.861, 0.873, 2.513]",True,True
office_4,seq_0006,2,2,"[-1.589, -3.152, -4.964]","[6.861, 0.873, 3.427]",True,True
office_4,seq_0006,4,4,"[-2.365, -3.152, -5.444]","[8.959, 0.922, 3.427]",True,True
office_4,seq_0006,8,8,"[-2.365, -3.21, -5.444]","[7.825, 0.922, 3.427]",True,True
office_4,seq_0006,16,16,"[-2.365, -3.219, -6.106]","[9.622, 0.922, 3.427]",True,True
office_4,seq_0006,-1,16,"[-2.365, -3.219, -6.106]","[9.622, 0.922, 3.427]",True,True
office_4,seq_0007,1,1,"[-0.498, -3.072, -5.107]","[6.988, 0.765, 3.847]",True,True
office_4,seq_0007,2,2,"[-1.569, -3.077, -5.107]","[6.988, 0.843, 3.847]",True,True
office_4,seq_0007,4,4,"[-1.569, -3.077, -5.107]","[7.597, 0.843, 4.954]",True,True
office_4,seq_0007,8,8,"[-2.166, -3.304, -5.196]","[7.476, 0.984, 4.808]",True,True
office_4,seq_0007,16,16,"[-2.203, -3.261, -5.468]","[7.597, 0.853, 5.469]",True,True
office_4,seq_0007,-1,23,"[-2.203, -3.304, -5.468]","[7.597, 0.984, 5.469]",True,True
office_4,seq_0008,1,1,"[-5.815, -3.288, -5.634]","[8.31, 0.853, 3.557]",True,True
office_4,seq_0008,2,2,"[-5.815, -3.288, -5.818]","[8.31, 0.912, 4.514]",True,True
office_4,seq_0008,4,4,"[-5.815, -3.288, -5.858]","[8.31, 0.912, 5.646]",True,True
office_4,seq_0008,8,8,"[-6.035, -3.288, -6.822]","[8.31, 0.912, 5.646]",True,True
office_4,seq_0008,16,15,"[-6.584, -3.288, -6.822]","[8.31, 0.922, 5.646]",True,True
office_4,seq_0008,-1,15,"[-6.584, -3.288, -6.822]","[8.31, 0.922, 5.646]",True,True
office_4,seq_0009,1,1,"[-1.809, -3.148, -4.766]","[4.936, 0.804, 4.218]",True,True
office_4,seq_0009,2,2,"[-2.184, -3.148, -5.701]","[5.408, 0.873, 4.218]",True,True
office_4,seq_0009,4,4,"[-2.184, -3.148, -5.701]","[7.117, 0.873, 4.218]",True,True
office_4,seq_0009,8,8,"[-3.676, -3.199, -6.473]","[7.117, 0.873, 4.218]",True,True
office_4,seq_0009,16,16,"[-3.676, -3.261, -6.473]","[7.117, 0.873, 4.218]",True,True
office_4,seq_0009,-1,19,"[-3.676, -3.261, -6.473]","[7.117, 0.873, 4.218]",True,True
office_4,seq_0010,1,1,"[-2.389, -3.046, -7.377]","[7.333, 0.804, 1.905]",True,True
office_4,seq_0010,2,2,"[-2.414, -3.046, -7.377]","[7.333, 0.875, 1.905]",True,True
office_4,seq_0010,4,4,"[-2.414, -3.138, -8.528]","[8.236, 0.875, 3.224]",True,True
office_4,seq_0010,8,8,"[-2.748, -3.372, -7.782]","[7.892, 0.875, 2.809]",True,True
office_4,seq_0010,16,14,"[-3.102, -3.372, -8.528]","[8.236, 0.875, 3.224]",True,True
office_4,seq_0010,-1,14,"[-3.102, -3.372, -8.528]","[8.236, 0.875, 3.224]",True,True
office_4,seq_0011,1,1,"[-1.93, -3.067, -4.337]","[6.48, 0.902, 3.241]",True,True
office_4,seq_0011,2,2,"[-2.484, -3.42, -5.27]","[6.48, 0.902, 3.767]",True,True
office_4,seq_0011,4,4,"[-3.096, -3.42, -6.542]","[6.48, 0.902, 5.189]",True,True
office_4,seq_0011,8,8,"[-2.484, -3.42, -8.215]","[9.153, 0.922, 3.767]",True,True
office_4,seq_0011,16,16,"[-3.096, -3.42, -8.502]","[9.153, 0.922, 5.189]",True,True
office_4,seq_0011,-1,24,"[-3.426, -3.42, -8.502]","[9.153, 0.922, 5.189]",True,True
