scene,seq,N_req,N,box_lo,box_hi,A_in_box,B_in_box
office_4,seq_0001,16,14,"[-3.142, -3.108, -5.175]","[5.416, 0.939, 4.412]",True,True
office_4,seq_0001,-1,14,"[-3.142, -3.108, -5.175]","[5.416, 0.939, 4.412]",True,True
office_4,seq_0002,1,1,"[-0.963, -3.079, -5.082]","[5.616, 0.785, 1.857]",True,True
office_4,seq_0002,2,2,"[-2.15, -3.079, -5.082]","[5.616, 0.804, 1.857]",True,True
office_4,seq_0002,4,4,"[-2.99, -3.215, -5.082]","[5.754, 0.863, 1.857]",True,True
office_4,seq_0002,8,8,"[-2.99, -3.215, -5.093]","[6.051, 0.863, 3.689]",True,True
office_4,seq_0002,16,16,"[-3.3, -3.215, -5.137]","[6.051, 0.922, 3.71]",True,True
office_4,seq_0002,-1,16,"[-3.3, -3.215, -5.137]","[6.051, 0.922, 3.71]",True,True
office_4,seq_0003,1,1,"[-1.935, -3.067, -4.913]","[6.051, 0.843, 3.02]",True,True
office_4,seq_0003,2,2,"[-1.935, -3.304, -4.933]","[6.051, 1.078, 3.02]",True,True
office_4,seq_0003,4,4,"[-2.989, -3.304, -5.856]","[6.051, 1.078, 3.068]",True,True
office_4,seq_0003,8,8,"[-3.543, -3.304, -7.876]","[6.68, 1.078, 3.9]",True,True
office_4,seq_0003,16,16,"[-3.543, -3.304, -7.876]","[6.68, 1.078, 3.9]",True,True
office_4,seq_0003,-1,16,"[-3.543, -3.304, -7.876]","[6.68, 1.078, 3.9]",True,True
office_4,seq_0004,1,1,"[-2.064, -3.079, -4.255]","[7.687, 0.853, 2.787]",True,True
office_4,seq_0004,2,2,"[-2.909, -3.227, -4.255]","[7.687, 0.853, 3.672]",True,True
office_4,seq_0004,4,4,"[-2.909, -3.227, -5.094]","[7.687, 0.883, 3.672]",True,True
office_4,seq_0004,8,8,"[-2.909, -3.262, -6.014]","[7.705, 0.976, 3.672]",True,True
office_4,seq_0004,16,16,"[-2.909, -3.262, -6.014]","[7.705, 1.039, 3.672]",True,True
office_4,seq_0004,-1,18,"[-2.909, -3.262, -6.014]","[7.705, 1.039, 3.85]",True,True
office_4,seq_0005,1,1,"[-1.906, -3.174, -3.949]","[7.687, 0.843, 2.86]",True,True
office_4,seq_0005,2,2,"[-2.12, -3.227, -4.269]","[7.687, 0.976, 2.86]",True,True
office_4,seq_0005,4,4,"[-2.12, -3.375, -4.583]","[7.687, 0.976, 2.86]",True,True
office_4,seq_0005,8,8,"[-2.12, -3.375, -4.698]","[7.782, 0.976, 2.934]",True,True
office_4,seq_0005,16,16,"[-2.12, -3.375, -4.698]","[8.698, 0.976, 2.934]",True,True
office_4,seq_0005,-1,21,"[-2.12, -3.375, -4.698]","[8.698, 0.976, 3.011]",True,True
office_4,seq_0006,1,1,"[-1.475, -3.103, -4.537]","[5.677, 0.873, 2.513]",True,True
office_4,seq_0006,2,2,"[-1.475, -3.166, -5.119]","[5.708, 0.873, 3.427]",True,True
office_4,seq_0006,4,4,"[-1.475, -3.166, -5.119]","[8.163, 0.922, 3.427]",True,True
office_4,seq_0006,8,8,"[-1.74, -3.174, -5.215]","[5.994, 0.922, 3.427]",True,True
office_4,seq_0006,16,16,"[-1.96, -3.174, -5.625]","[9.55, 0.922, 3.427]",True,True
office_4,seq_0006,-1,16,"[-1.96, -3.174, -5.625]","[9.55, 0.922, 3.427]",True,True
office_4,seq_0007,1,1,"[-0.577, -3.038, -4.832]","[6.984, 0.765, 3.534]",True,True
office_4,seq_0007,2,2,"[-1.478, -3.136, -5.012]","[6.984, 0.843, 3.534]",True,True
office_4,seq_0007,4,4,"[-1.478, -3.136, -5.012]","[7.402, 0.843, 4.597]",True,True
office_4,seq_0007,8,8,"[-1.701, -3.331, -5.012]","[7.476, 0.853, 3.99]",True,True
office_4,seq_0007,16,16,"[-2.04, -3.145, -5.571]","[7.505, 0.853, 4.687]",True,True
office_4,seq_0007,-1,23,"[-2.04, -3.331, -5.571]","[7.505, 0.853, 4.687]",True,True
office_4,seq_0008,1,1,"[-4.092, -3.077, -5.174]","[6.081, 0.853, 2.925]",True,True
office_4,seq_0008,2,2,"[-4.092, -3.304, -5.581]","[6.081, 0.976, 3.837]",True,True
office_4,seq_0008,4,4,"[-4.092, -3.304, -5.581]","[8.212, 0.976, 4.829]",True,True
office_4,seq_0008,8,8,"[-4.468, -3.304, -6.456]","[8.212, 0.976, 4.829]",True,True
office_4,seq_0008,16,15,"[-5.522, -3.304, -6.456]","[8.212, 0.976, 4.829]",True,True
office_4,seq_0008,-1,15,"[-5.522, -3.304, -6.456]","[8.212, 0.976, 4.829]",True,True
office_4,seq_0009,1,1,"[-1.849, -3.067, -4.811]","[4.717, 0.804, 4.218]",True,True
office_4,seq_0009,2,2,"[-2.184, -3.136, -5.29]","[5.408, 0.873, 4.218]",True,True
office_4,seq_0009,4,4,"[-2.213, -3.136, -5.29]","[6.557, 0.873, 4.218]",True,True
office_4,seq_0009,8,8,"[-3.733, -3.145, -6.099]","[6.557, 0.885, 4.218]",True,True
office_4,seq_0009,16,16,"[-3.733, -3.375, -6.099]","[6.557, 0.885, 4.218]",True,True
office_4,seq_0009,-1,19,"[-3.733, -3.375, -6.099]","[6.557, 0.885, 4.218]",True,True
office_4,seq_0010,1,1,"[-1.982, -3.038, -7.287]","[6.806, 0.804, 2.011]",True,True
office_4,seq_0010,2,2,"[-2.139, -3.136, -7.287]","[6.806, 0.875, 2.011]",True,True
office_4,seq_0010,4,4,"[-2.139, -3.136, -8.88]","[8.025, 0.875, 2.541]",True,True
office_4,seq_0010,8,8,"[-2.748, -3.136, -7.691]","[6.873, 0.875, 2.461]",True,True
office_4,seq_0010,16,14,"[-2.835, -3.203, -8.88]","[8.025, 0.875, 2.541]",True,True
office_4,seq_0010,-1,14,"[-2.835, -3.203, -8.88]","[8.025, 0.875, 2.541]",True,True
office_4,seq_0011,1,1,"[-1.93, -3.067, -4.488]","[5.885, 0.902, 3.4]",True,True
office_4,seq_0011,2,2,"[-2.036, -3.167, -5.204]","[5.885, 0.902, 3.819]",True,True
office_4,seq_0011,4,4,"[-2.443, -3.167, -5.933]","[5.885, 0.902, 4.426]",True,True
office_4,seq_0011,8,8,"[-2.227, -3.167, -7.44]","[8.422, 0.922, 3.819]",True,True
office_4,seq_0011,16,16,"[-2.443, -3.227, -7.944]","[8.422, 0.922, 4.426]",True,True
office_4,seq_0011,-1,24,"[-2.57, -3.227, -7.944]","[8.422, 0.922, 4.426]",True,True
